match_id,season,team,batsman,batting_hand,runs,balls,fours,sixes,strike_rate,dismissed
68,2009,Rajasthan Royals,Jos Buttler,RHB,59,59,6,4,100.0,True
68,2009,Rajasthan Royals,Sanju Samson,RHB,39,39,6,3,100.0,True
69,2009,Rajasthan Royals,Jos Buttler,RHB,39,39,3,2,100.0,True
69,2009,Rajasthan Royals,Sanju Samson,RHB,31,31,4,0,100.0,False
69,2009,Delhi Capitals,Shikhar Dhawan,LHB,40,40,3,4,100.0,True
69,2009,Delhi Capitals,Rishabh Pant,LHB,24,24,2,2,100.0,False
70,2009,Mumbai Indians,Rohit Sharma,RHB,52,52,6,4,100.0,True
70,2009,Mumbai Indians,Hardik Pandya,RHB,51,51,8,5,100.0,True
70,2009,Mumbai Indians,Ishan Kishan,LHB,40,40,5,2,100.0,True
70,2009,Mumbai Indians,Quinton de Kock,LHB,25,25,3,1,100.0,True
70,2009,Kolkata Knight Riders,Andre Russell,RHB,44,44,4,4,100.0,False
70,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,31,31,3,1,100.0,True
70,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,31,31,5,2,100.0,True
71,2009,Mumbai Indians,Rohit Sharma,RHB,48,48,6,2,100.0,True
71,2009,Mumbai Indians,Hardik Pandya,RHB,27,27,2,3,100.0,True
71,2009,Mumbai Indians,Ishan Kishan,LHB,39,39,5,2,100.0,False
71,2009,Mumbai Indians,Quinton de Kock,LHB,22,22,3,1,100.0,True
71,2009,Kolkata Knight Riders,Andre Russell,RHB,61,60,10,1,101.67,True
71,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,44,44,6,1,100.0,False
71,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,42,42,5,1,100.0,True
72,2009,Mumbai Indians,Rohit Sharma,RHB,34,34,4,1,100.0,True
72,2009,Mumbai Indians,Hardik Pandya,RHB,24,24,3,2,100.0,True
72,2009,Mumbai Indians,Ishan Kishan,LHB,18,18,1,0,100.0,True
72,2009,Mumbai Indians,Quinton de Kock,LHB,18,18,1,0,100.0,True
72,2009,Royal Challengers Bangalore,Virat Kohli,RHB,33,33,5,1,100.0,False
72,2009,Royal Challengers Bangalore,AB de Villiers,RHB,30,30,5,1,100.0,False
72,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,21,21,2,1,100.0,True
73,2009,Rajasthan Royals,Jos Buttler,RHB,34,34,2,3,100.0,False
73,2009,Rajasthan Royals,Sanju Samson,RHB,33,33,4,1,100.0,True
73,2009,Royal Challengers Bangalore,Virat Kohli,RHB,64,60,6,5,106.67,True
73,2009,Royal Challengers Bangalore,AB de Villiers,RHB,33,33,3,2,100.0,False
73,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,23,23,3,2,100.0,False
74,2009,Mumbai Indians,Rohit Sharma,RHB,33,33,5,3,100.0,False
74,2009,Mumbai Indians,Hardik Pandya,RHB,24,24,2,2,100.0,False
74,2009,Mumbai Indians,Ishan Kishan,LHB,19,19,2,0,100.0,True
74,2009,Mumbai Indians,Quinton de Kock,LHB,17,17,1,1,100.0,True
74,2009,Royal Challengers Bangalore,Virat Kohli,RHB,38,38,5,3,100.0,True
74,2009,Royal Challengers Bangalore,AB de Villiers,RHB,34,34,3,1,100.0,False
74,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,22,22,3,0,100.0,True
75,2009,Kolkata Knight Riders,Andre Russell,RHB,35,35,5,1,100.0,True
75,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,42,42,7,4,100.0,True
75,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,3,1,100.0,True
75,2009,Chennai Super Kings,MS Dhoni,RHB,51,51,7,5,100.0,True
75,2009,Chennai Super Kings,Suresh Raina,LHB,34,34,5,1,100.0,True
75,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,33,33,2,3,100.0,True
76,2009,Chennai Super Kings,MS Dhoni,RHB,38,38,6,3,100.0,True
76,2009,Chennai Super Kings,Suresh Raina,LHB,41,41,6,2,100.0,True
76,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,30,30,3,1,100.0,True
76,2009,Delhi Capitals,Shikhar Dhawan,LHB,42,42,6,1,100.0,False
76,2009,Delhi Capitals,Rishabh Pant,LHB,46,46,7,3,100.0,False
77,2009,Chennai Super Kings,MS Dhoni,RHB,50,50,8,1,100.0,False
77,2009,Chennai Super Kings,Suresh Raina,LHB,42,42,4,1,100.0,True
77,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,32,32,5,0,100.0,True
77,2009,Rajasthan Royals,Jos Buttler,RHB,36,36,5,3,100.0,True
77,2009,Rajasthan Royals,Sanju Samson,RHB,32,32,4,2,100.0,True
78,2009,Rajasthan Royals,Jos Buttler,RHB,53,53,6,2,100.0,True
78,2009,Rajasthan Royals,Sanju Samson,RHB,44,44,6,1,100.0,True
78,2009,Kolkata Knight Riders,Andre Russell,RHB,44,44,4,1,100.0,True
78,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,25,25,4,0,100.0,False
78,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,30,30,3,3,100.0,True
79,2009,Chennai Super Kings,MS Dhoni,RHB,50,50,4,1,100.0,True
79,2009,Chennai Super Kings,Suresh Raina,LHB,37,37,5,2,100.0,True
79,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,37,37,4,3,100.0,True
79,2009,Rajasthan Royals,Jos Buttler,RHB,61,60,10,4,101.67,False
79,2009,Rajasthan Royals,Sanju Samson,RHB,39,39,3,1,100.0,True
80,2009,Sunrisers Hyderabad,David Warner,LHB,43,43,7,2,100.0,True
80,2009,Mumbai Indians,Rohit Sharma,RHB,38,38,4,2,100.0,True
80,2009,Mumbai Indians,Hardik Pandya,RHB,43,43,6,3,100.0,True
80,2009,Mumbai Indians,Ishan Kishan,LHB,35,35,3,0,100.0,True
80,2009,Mumbai Indians,Quinton de Kock,LHB,18,18,2,1,100.0,True
81,2009,Punjab Kings,KL Rahul,RHB,44,44,6,2,100.0,True
81,2009,Punjab Kings,Chris Gayle,RHB,36,36,4,1,100.0,True
81,2009,Sunrisers Hyderabad,David Warner,LHB,37,37,6,3,100.0,True
82,2009,Delhi Capitals,Shikhar Dhawan,LHB,40,40,6,3,100.0,False
82,2009,Delhi Capitals,Rishabh Pant,LHB,31,31,4,1,100.0,True
82,2009,Punjab Kings,KL Rahul,RHB,34,34,4,3,100.0,True
82,2009,Punjab Kings,Chris Gayle,RHB,40,40,5,1,100.0,True
83,2009,Delhi Capitals,Shikhar Dhawan,LHB,53,53,7,3,100.0,True
83,2009,Delhi Capitals,Rishabh Pant,LHB,34,34,3,1,100.0,True
83,2009,Kolkata Knight Riders,Andre Russell,RHB,38,38,4,2,100.0,True
83,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,46,46,6,4,100.0,True
83,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,3,2,100.0,False
84,2009,Royal Challengers Bangalore,Virat Kohli,RHB,56,56,5,4,100.0,False
84,2009,Royal Challengers Bangalore,AB de Villiers,RHB,31,31,4,2,100.0,True
84,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,37,37,4,3,100.0,True
84,2009,Kolkata Knight Riders,Andre Russell,RHB,60,60,4,2,100.0,True
84,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,42,42,6,1,100.0,False
84,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,2,1,100.0,True
85,2009,Mumbai Indians,Rohit Sharma,RHB,47,47,4,1,100.0,True
85,2009,Mumbai Indians,Hardik Pandya,RHB,27,27,3,1,100.0,True
85,2009,Mumbai Indians,Ishan Kishan,LHB,31,31,2,2,100.0,False
85,2009,Mumbai Indians,Quinton de Kock,LHB,21,21,2,1,100.0,True
85,2009,Delhi Capitals,Shikhar Dhawan,LHB,50,50,6,4,100.0,False
85,2009,Delhi Capitals,Rishabh Pant,LHB,29,29,3,1,100.0,True
86,2009,Kolkata Knight Riders,Andre Russell,RHB,47,47,5,5,100.0,True
86,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,23,23,1,2,100.0,True
86,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,30,30,4,1,100.0,True
86,2009,Sunrisers Hyderabad,David Warner,LHB,47,47,5,5,100.0,False
87,2009,Kolkata Knight Riders,Andre Russell,RHB,39,39,5,4,100.0,True
87,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,33,33,3,2,100.0,True
87,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,23,23,4,1,100.0,False
87,2009,Punjab Kings,KL Rahul,RHB,43,43,3,4,100.0,True
87,2009,Punjab Kings,Chris Gayle,RHB,35,35,5,2,100.0,False
88,2009,Rajasthan Royals,Jos Buttler,RHB,52,52,8,5,100.0,True
88,2009,Rajasthan Royals,Sanju Samson,RHB,41,41,3,2,100.0,False
88,2009,Sunrisers Hyderabad,David Warner,LHB,53,53,6,2,100.0,True
89,2009,Chennai Super Kings,MS Dhoni,RHB,36,36,3,3,100.0,True
89,2009,Chennai Super Kings,Suresh Raina,LHB,30,30,4,2,100.0,True
89,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,36,36,4,3,100.0,True
89,2009,Sunrisers Hyderabad,David Warner,LHB,55,55,7,6,100.0,True
90,2009,Punjab Kings,KL Rahul,RHB,42,42,3,1,100.0,True
90,2009,Punjab Kings,Chris Gayle,RHB,34,34,2,3,100.0,True
90,2009,Royal Challengers Bangalore,Virat Kohli,RHB,70,60,11,1,116.67,True
90,2009,Royal Challengers Bangalore,AB de Villiers,RHB,47,47,7,4,100.0,True
90,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,33,33,3,3,100.0,True
91,2009,Royal Challengers Bangalore,Virat Kohli,RHB,64,60,9,1,106.67,False
91,2009,Royal Challengers Bangalore,AB de Villiers,RHB,37,37,5,4,100.0,True
91,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,35,35,5,4,100.0,True
91,2009,Punjab Kings,KL Rahul,RHB,28,28,2,2,100.0,True
91,2009,Punjab Kings,Chris Gayle,RHB,27,27,3,2,100.0,True
92,2009,Delhi Capitals,Shikhar Dhawan,LHB,38,38,5,4,100.0,True
92,2009,Delhi Capitals,Rishabh Pant,LHB,30,30,3,0,100.0,True
92,2009,Sunrisers Hyderabad,David Warner,LHB,57,57,7,3,100.0,True
93,2009,Punjab Kings,KL Rahul,RHB,53,53,8,4,100.0,True
93,2009,Punjab Kings,Chris Gayle,RHB,41,41,4,4,100.0,True
93,2009,Kolkata Knight Riders,Andre Russell,RHB,50,50,5,4,100.0,True
93,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,40,40,3,3,100.0,True
93,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,36,36,3,3,100.0,True
94,2009,Chennai Super Kings,MS Dhoni,RHB,36,36,3,1,100.0,True
94,2009,Chennai Super Kings,Suresh Raina,LHB,31,31,2,1,100.0,True
94,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,31,31,3,3,100.0,True
94,2009,Rajasthan Royals,Jos Buttler,RHB,35,35,3,0,100.0,True
94,2009,Rajasthan Royals,Sanju Samson,RHB,36,36,6,2,100.0,True
95,2009,Royal Challengers Bangalore,Virat Kohli,RHB,54,54,4,1,100.0,True
95,2009,Royal Challengers Bangalore,AB de Villiers,RHB,27,27,3,0,100.0,True
95,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,34,34,3,0,100.0,True
95,2009,Rajasthan Royals,Jos Buttler,RHB,29,29,2,2,100.0,True
95,2009,Rajasthan Royals,Sanju Samson,RHB,24,24,4,2,100.0,False
96,2009,Kolkata Knight Riders,Andre Russell,RHB,56,56,6,4,100.0,True
96,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,26,26,3,2,100.0,True
96,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,3,0,100.0,True
96,2009,Rajasthan Royals,Jos Buttler,RHB,45,45,4,5,100.0,True
96,2009,Rajasthan Royals,Sanju Samson,RHB,41,41,4,2,100.0,False
97,2009,Mumbai Indians,Rohit Sharma,RHB,40,40,3,3,100.0,True
97,2009,Mumbai Indians,Hardik Pandya,RHB,41,41,5,4,100.0,True
97,2009,Mumbai Indians,Ishan Kishan,LHB,22,22,2,2,100.0,True
97,2009,Mumbai Indians,Quinton de Kock,LHB,26,26,4,2,100.0,True
97,2009,Delhi Capitals,Shikhar Dhawan,LHB,32,32,3,3,100.0,False
97,2009,Delhi Capitals,Rishabh Pant,LHB,24,24,2,2,100.0,True
98,2009,Kolkata Knight Riders,Andre Russell,RHB,45,45,7,4,100.0,True
98,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,45,45,6,1,100.0,True
98,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,29,29,3,2,100.0,True
98,2009,Chennai Super Kings,MS Dhoni,RHB,61,60,9,3,101.67,True
98,2009,Chennai Super Kings,Suresh Raina,LHB,29,29,5,3,100.0,True
98,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,38,38,3,2,100.0,False
99,2009,Punjab Kings,KL Rahul,RHB,46,46,5,2,100.0,True
99,2009,Punjab Kings,Chris Gayle,RHB,35,35,3,2,100.0,True
99,2009,Royal Challengers Bangalore,Virat Kohli,RHB,47,47,4,4,100.0,False
99,2009,Royal Challengers Bangalore,AB de Villiers,RHB,26,26,4,1,100.0,True
99,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,25,25,3,2,100.0,True
100,2009,Delhi Capitals,Shikhar Dhawan,LHB,53,53,6,1,100.0,True
100,2009,Delhi Capitals,Rishabh Pant,LHB,31,31,4,2,100.0,True
100,2009,Rajasthan Royals,Jos Buttler,RHB,34,34,4,1,100.0,True
100,2009,Rajasthan Royals,Sanju Samson,RHB,35,35,4,3,100.0,True
101,2009,Royal Challengers Bangalore,Virat Kohli,RHB,39,39,3,3,100.0,True
101,2009,Royal Challengers Bangalore,AB de Villiers,RHB,39,39,5,4,100.0,True
101,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,25,25,4,1,100.0,True
101,2009,Mumbai Indians,Rohit Sharma,RHB,60,60,9,3,100.0,True
101,2009,Mumbai Indians,Hardik Pandya,RHB,44,44,6,1,100.0,False
101,2009,Mumbai Indians,Ishan Kishan,LHB,26,26,2,1,100.0,True
101,2009,Mumbai Indians,Quinton de Kock,LHB,21,21,2,1,100.0,True
102,2009,Delhi Capitals,Shikhar Dhawan,LHB,39,39,3,2,100.0,False
102,2009,Delhi Capitals,Rishabh Pant,LHB,34,34,4,3,100.0,True
102,2009,Sunrisers Hyderabad,David Warner,LHB,36,36,5,3,100.0,True
103,2009,Rajasthan Royals,Jos Buttler,RHB,50,50,4,5,100.0,False
103,2009,Rajasthan Royals,Sanju Samson,RHB,30,30,4,2,100.0,True
103,2009,Sunrisers Hyderabad,David Warner,LHB,50,50,7,2,100.0,False
104,2009,Mumbai Indians,Rohit Sharma,RHB,60,60,6,6,100.0,False
104,2009,Mumbai Indians,Hardik Pandya,RHB,33,33,3,3,100.0,True
104,2009,Mumbai Indians,Ishan Kishan,LHB,31,31,3,2,100.0,True
104,2009,Mumbai Indians,Quinton de Kock,LHB,24,24,2,0,100.0,True
104,2009,Rajasthan Royals,Jos Buttler,RHB,62,60,10,3,103.33,False
104,2009,Rajasthan Royals,Sanju Samson,RHB,44,44,6,5,100.0,False
105,2009,Punjab Kings,KL Rahul,RHB,46,46,6,4,100.0,False
105,2009,Punjab Kings,Chris Gayle,RHB,40,40,5,2,100.0,True
105,2009,Royal Challengers Bangalore,Virat Kohli,RHB,64,60,9,2,106.67,False
105,2009,Royal Challengers Bangalore,AB de Villiers,RHB,49,49,4,4,100.0,True
105,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,53,53,8,5,100.0,True
106,2009,Rajasthan Royals,Jos Buttler,RHB,60,60,10,3,100.0,True
106,2009,Rajasthan Royals,Sanju Samson,RHB,35,35,4,1,100.0,True
106,2009,Royal Challengers Bangalore,Virat Kohli,RHB,43,43,6,4,100.0,False
106,2009,Royal Challengers Bangalore,AB de Villiers,RHB,35,35,5,3,100.0,True
106,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,26,26,4,2,100.0,False
107,2009,Punjab Kings,KL Rahul,RHB,46,46,6,3,100.0,True
107,2009,Punjab Kings,Chris Gayle,RHB,31,31,4,3,100.0,True
107,2009,Royal Challengers Bangalore,Virat Kohli,RHB,38,38,4,3,100.0,False
107,2009,Royal Challengers Bangalore,AB de Villiers,RHB,44,44,7,2,100.0,False
107,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,38,38,5,3,100.0,True
108,2009,Delhi Capitals,Shikhar Dhawan,LHB,50,50,8,1,100.0,True
108,2009,Delhi Capitals,Rishabh Pant,LHB,26,26,3,2,100.0,True
108,2009,Royal Challengers Bangalore,Virat Kohli,RHB,46,46,7,3,100.0,True
108,2009,Royal Challengers Bangalore,AB de Villiers,RHB,31,31,4,2,100.0,True
108,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,31,31,5,2,100.0,True
109,2009,Mumbai Indians,Rohit Sharma,RHB,32,32,4,2,100.0,True
109,2009,Mumbai Indians,Hardik Pandya,RHB,31,31,4,0,100.0,False
109,2009,Mumbai Indians,Ishan Kishan,LHB,26,26,2,3,100.0,True
109,2009,Mumbai Indians,Quinton de Kock,LHB,20,20,2,0,100.0,True
109,2009,Chennai Super Kings,MS Dhoni,RHB,55,55,8,3,100.0,True
109,2009,Chennai Super Kings,Suresh Raina,LHB,27,27,3,3,100.0,False
109,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,26,26,2,1,100.0,True
110,2009,Delhi Capitals,Shikhar Dhawan,LHB,42,42,5,2,100.0,False
110,2009,Delhi Capitals,Rishabh Pant,LHB,27,27,2,0,100.0,False
110,2009,Punjab Kings,KL Rahul,RHB,50,50,6,3,100.0,False
110,2009,Punjab Kings,Chris Gayle,RHB,42,42,6,3,100.0,False
111,2009,Kolkata Knight Riders,Andre Russell,RHB,55,55,5,5,100.0,False
111,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,46,46,6,5,100.0,True
111,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,36,36,4,0,100.0,False
111,2009,Sunrisers Hyderabad,David Warner,LHB,28,28,2,0,100.0,True
112,2009,Chennai Super Kings,MS Dhoni,RHB,62,60,9,2,103.33,True
112,2009,Chennai Super Kings,Suresh Raina,LHB,30,30,4,3,100.0,False
112,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,31,31,4,1,100.0,True
112,2009,Kolkata Knight Riders,Andre Russell,RHB,33,33,5,1,100.0,True
112,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,20,20,2,0,100.0,False
112,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,19,19,2,1,100.0,True
113,2009,Delhi Capitals,Shikhar Dhawan,LHB,40,40,5,2,100.0,True
113,2009,Delhi Capitals,Rishabh Pant,LHB,42,42,3,4,100.0,True
113,2009,Kolkata Knight Riders,Andre Russell,RHB,50,50,6,5,100.0,True
113,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,46,46,6,5,100.0,True
113,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,40,40,6,2,100.0,True
114,2009,Rajasthan Royals,Jos Buttler,RHB,33,33,3,3,100.0,True
114,2009,Rajasthan Royals,Sanju Samson,RHB,33,33,2,1,100.0,True
114,2009,Chennai Super Kings,MS Dhoni,RHB,33,33,2,1,100.0,True
114,2009,Chennai Super Kings,Suresh Raina,LHB,32,32,3,1,100.0,True
114,2009,Chennai Super Kings,Ruturaj Gaikwad,RHB,31,31,4,1,100.0,True
115,2009,Mumbai Indians,Rohit Sharma,RHB,33,33,2,1,100.0,True
115,2009,Mumbai Indians,Hardik Pandya,RHB,29,29,2,2,100.0,True
115,2009,Mumbai Indians,Ishan Kishan,LHB,21,21,1,0,100.0,True
115,2009,Mumbai Indians,Quinton de Kock,LHB,23,23,3,1,100.0,True
115,2009,Royal Challengers Bangalore,Virat Kohli,RHB,36,36,3,3,100.0,True
115,2009,Royal Challengers Bangalore,AB de Villiers,RHB,31,31,2,2,100.0,True
115,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,36,36,6,3,100.0,True
116,2009,Sunrisers Hyderabad,David Warner,LHB,53,53,5,2,100.0,True
116,2009,Royal Challengers Bangalore,Virat Kohli,RHB,43,43,5,1,100.0,True
116,2009,Royal Challengers Bangalore,AB de Villiers,RHB,40,40,4,2,100.0,True
116,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,35,35,5,1,100.0,True
117,2009,Kolkata Knight Riders,Andre Russell,RHB,48,48,5,2,100.0,True
117,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,26,26,4,2,100.0,True
117,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,2,1,100.0,True
117,2009,Rajasthan Royals,Jos Buttler,RHB,52,52,8,1,100.0,True
117,2009,Rajasthan Royals,Sanju Samson,RHB,42,42,6,2,100.0,True
118,2009,Royal Challengers Bangalore,Virat Kohli,RHB,62,60,5,7,103.33,True
118,2009,Royal Challengers Bangalore,AB de Villiers,RHB,56,56,7,5,100.0,False
118,2009,Royal Challengers Bangalore,Faf du Plessis,RHB,27,27,3,2,100.0,False
118,2009,Kolkata Knight Riders,Andre Russell,RHB,44,44,6,4,100.0,True
118,2009,Kolkata Knight Riders,Gautam Gambhir,LHB,35,35,3,1,100.0,False
118,2009,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,3,2,100.0,True
119,2009,Punjab Kings,KL Rahul,RHB,33,33,3,2,100.0,False
119,2009,Punjab Kings,Chris Gayle,RHB,34,34,3,3,100.0,True
119,2009,Mumbai Indians,Rohit Sharma,RHB,42,42,3,3,100.0,True
119,2009,Mumbai Indians,Hardik Pandya,RHB,32,32,4,1,100.0,True
119,2009,Mumbai Indians,Ishan Kishan,LHB,27,27,2,1,100.0,False
119,2009,Mumbai Indians,Quinton de Kock,LHB,15,15,1,1,100.0,True
120,2009,Sunrisers Hyderabad,David Warner,LHB,33,33,5,1,100.0,False
120,2009,Delhi Capitals,Shikhar Dhawan,LHB,64,60,9,4,106.67,False
120,2009,Delhi Capitals,Rishabh Pant,LHB,48,48,6,1,100.0,True
121,2010,Sunrisers Hyderabad,David Warner,LHB,34,34,3,1,100.0,True
121,2010,Punjab Kings,KL Rahul,RHB,51,51,8,4,100.0,True
121,2010,Punjab Kings,Chris Gayle,RHB,37,37,3,1,100.0,True
122,2010,Delhi Capitals,Shikhar Dhawan,LHB,48,48,7,5,100.0,False
122,2010,Delhi Capitals,Rishabh Pant,LHB,37,37,6,2,100.0,False
122,2010,Chennai Super Kings,MS Dhoni,RHB,50,50,8,3,100.0,True
122,2010,Chennai Super Kings,Suresh Raina,LHB,45,45,5,2,100.0,False
122,2010,Chennai Super Kings,Ruturaj Gaikwad,RHB,39,39,6,4,100.0,False
123,2010,Delhi Capitals,Shikhar Dhawan,LHB,43,43,6,4,100.0,True
123,2010,Delhi Capitals,Rishabh Pant,LHB,30,30,3,2,100.0,True
123,2010,Mumbai Indians,Rohit Sharma,RHB,42,42,4,3,100.0,True
123,2010,Mumbai Indians,Hardik Pandya,RHB,27,27,3,1,100.0,True
123,2010,Mumbai Indians,Ishan Kishan,LHB,24,24,3,0,100.0,True
123,2010,Mumbai Indians,Quinton de Kock,LHB,23,23,4,1,100.0,True
124,2010,Rajasthan Royals,Jos Buttler,RHB,43,43,5,3,100.0,False
124,2010,Rajasthan Royals,Sanju Samson,RHB,29,29,2,1,100.0,True
124,2010,Chennai Super Kings,MS Dhoni,RHB,29,29,5,1,100.0,True
124,2010,Chennai Super Kings,Suresh Raina,LHB,35,35,4,1,100.0,True
124,2010,Chennai Super Kings,Ruturaj Gaikwad,RHB,30,30,4,2,100.0,False
125,2010,Rajasthan Royals,Jos Buttler,RHB,71,60,8,6,118.33,False
125,2010,Rajasthan Royals,Sanju Samson,RHB,32,32,2,1,100.0,False
125,2010,Delhi Capitals,Shikhar Dhawan,LHB,56,56,6,3,100.0,True
125,2010,Delhi Capitals,Rishabh Pant,LHB,45,45,7,1,100.0,True
126,2010,Delhi Capitals,Shikhar Dhawan,LHB,47,47,4,2,100.0,True
126,2010,Delhi Capitals,Rishabh Pant,LHB,25,25,3,2,100.0,True
126,2010,Kolkata Knight Riders,Andre Russell,RHB,41,41,3,2,100.0,True
126,2010,Kolkata Knight Riders,Gautam Gambhir,LHB,41,41,6,2,100.0,True
126,2010,Kolkata Knight Riders,Shreyas Iyer,RHB,41,41,7,2,100.0,True
127,2010,Royal Challengers Bangalore,Virat Kohli,RHB,49,49,7,1,100.0,False
127,2010,Royal Challengers Bangalore,AB de Villiers,RHB,39,39,5,3,100.0,False
127,2010,Royal Challengers Bangalore,Faf du Plessis,RHB,29,29,4,3,100.0,True
127,2010,Mumbai Indians,Rohit Sharma,RHB,58,58,9,4,100.0,False
127,2010,Mumbai Indians,Hardik Pandya,RHB,32,32,4,2,100.0,True
127,2010,Mumbai Indians,Ishan Kishan,LHB,32,32,3,2,100.0,False
127,2010,Mumbai Indians,Quinton de Kock,LHB,17,17,1,0,100.0,True
128,2010,Delhi Capitals,Shikhar Dhawan,LHB,37,37,4,1,100.0,False
128,2010,Delhi Capitals,Rishabh Pant,LHB,31,31,5,3,100.0,True
128,2010,Chennai Super Kings,MS Dhoni,RHB,42,42,6,0,100.0,True
128,2010,Chennai Super Kings,Suresh Raina,LHB,33,33,5,0,100.0,False
128,2010,Chennai Super Kings,Ruturaj Gaikwad,RHB,28,28,3,0,100.0,True
129,2010,Sunrisers Hyderabad,David Warner,LHB,68,60,9,2,113.33,True
129,2010,Delhi Capitals,Shikhar Dhawan,LHB,41,41,3,1,100.0,True
129,2010,Delhi Capitals,Rishabh Pant,LHB,39,39,3,2,100.0,True
130,2010,Mumbai Indians,Rohit Sharma,RHB,56,56,7,1,100.0,True
130,2010,Mumbai Indians,Hardik Pandya,RHB,27,27,4,0,100.0,True
130,2010,Mumbai Indians,Ishan Kishan,LHB,22,22,3,1,100.0,False
130,2010,Mumbai Indians,Quinton de Kock,LHB,20,20,2,1,100.0,True
130,2010,Delhi Capitals,Shikhar Dhawan,LHB,51,51,5,1,100.0,True
130,2010,Delhi Capitals,Rishabh Pant,LHB,36,36,5,4,100.0,True
131,2010,Kolkata Knight Riders,Andre Russell,RHB,54,54,7,4,100.0,True
131,2010,Kolkata Knight Riders,Gautam Gambhir,LHB,28,28,3,1,100.0,False
131,2010,Kolkata Knight Riders,Shreyas Iyer,RHB,31,31,3,3,100.0,True
131,2010,Sunrisers Hyderabad,David Warner,LHB,33,33,5,2,100.0,True
132,2010,Punjab Kings,KL Rahul,RHB,31,31,3,3,100.0,True
132,2010,Punjab Kings,Chris Gayle,RHB,24,24,2,0,100.0,True
132,2010,Mumbai Indians,Rohit Sharma,RHB,50,50,7,1,100.0,True
132,2010,Mumbai Indians,Hardik Pandya,RHB,34,34,4,1,100.0,False
132,2010,Mumbai Indians,Ishan Kishan,LHB,26,26,3,2,100.0,True
132,2010,Mumbai Indians,Quinton de Kock,LHB,18,18,2,0,100.0,True
133,2010,Rajasthan Royals,Jos Buttler,RHB,40,40,6,3,100.0,True
133,2010,Rajasthan Royals,Sanju Samson,RHB,39,39,3,3,100.0,True
133,2010,Chennai Super Kings,MS Dhoni,RHB,38,38,5,0,100.0,True
133,2010,Chennai Super Kings,Suresh Raina,LHB,27,27,2,3,100.0,False
133,2010,Chennai Super Kings,Ruturaj Gaikwad,RHB,20,20,2,1,100.0,False
134,2010,Delhi Capitals,Shikhar Dhawan,LHB,52,52,4,1,100.0,True
134,2010,Delhi Capitals,Rishabh Pant,LHB,41,41,6,1,100.0,True
